CID,CIDint,IDSURVEY,TYPE,FIELD,zHD,zHDERR,z,zERR,HOST_LOGMASS,HOST_LOGMASS_ERR,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RA,DECL,TGAPMAX,MU,MUERR,MUERR_NOSIGMB,MURES,MUPULL,sbar,cbar,ERRCODE,Unnamed: 41
16333,16333,1,120,82S,0.07067999999999999,1e-05,0.07192,1e-05,10.405,0.052,67.8542,51.6975,19.0334,54063.984000000004,0.013000000000000001,0.3402,0.1454,0.0710105,0.031309199999999995,18.152997523099998,0.0840478,0.0009835909707580001,7.964779999999999e-05,-0.000181373,-7.36926e-07,-1.86687e-06,15,16.3958,0.4257,-31.006348,-1.070227,-1.070227,,37.3076,0.0719,0.0719,-0.249,-3.46,0.55,0.022000000000000002,0
16350,16350,1,120,82N,0.23684000000000002,1e-05,0.23822,1e-05,10.79,0.088,18.6847,13.6917,8.6374,54054.047,0.491,-0.937975,0.5479,-0.09384160000000001,0.04325,20.8564138363,0.047224699999999994,8.15512629161e-05,3.5875699999999993e-06,0.00561004,-7.47003e-07,-9.554030000000001e-08,23,15.0986,0.9178,-36.360596,-0.8859239999999999,-0.8859239999999999,,40.3432,0.1272,0.1272,-0.039,-0.306,-0.852,-0.10300000000000001,0
16392,16392,1,120,82N,0.05891873687505723,1e-05,0.0586,1e-05,11.439,0.084,120.6351,108.5708,35.0174,54062.957,0.249,-2.5379,0.4016,-0.0632889,0.027023099999999998,17.8981960606,0.03303180000000001,0.00124374762612,3.81455e-05,0.00216098,-1.74072e-06,-5.6715e-07,10,11.8247,0.377,27.950540999999998,0.263264,0.263264,,37.0662,0.0823,0.0823,-0.025,-0.306,-2.47,-0.069,0
16402,16402,1,120,82N,0.28845,1e-05,0.29,1e-05,11.198,0.124,22.5937,18.068,11.7563,54059.535,0.56,-0.819248,0.7673,-0.19129200000000002,0.0425361,20.4867121986,0.0555606,0.000114630038359,5.45638e-06,0.011899700000000001,-1.52424e-06,-1.28908e-07,21,40.4464,0.00655975,-23.632294,0.265146,0.265146,,40.2922,0.1332,0.1332,-0.578,-4.343,1.136,-0.28,64
16618,16618,1,120,82S,0.19193,1e-05,0.19315,1e-05,10.212,0.06,31.9149,24.6488,14.4336,54067.199,0.645,-0.8714709999999999,0.5565,-0.098156,0.0320464,20.1769049831,0.0413499,0.000152492890635,5.83255e-06,0.00738333,5.09317e-08,-8.475149999999999e-08,23,21.7088,0.5379,21.279306,-1.219012,-1.219012,,39.6863,0.0861,0.0861,-0.184,-2.141,-0.368,-0.13699999999999998,0
17171,17171,1,120,82S,0.15899000000000002,1e-05,0.16030999999999998,1e-05,10.875,0.062,33.912,32.8884,18.063,54340.68,1.715,-0.373076,0.3638,-0.142845,0.0455411,19.6324440295,0.1103,0.000251775544808,2.60486e-05,-0.00141849,1.6597400000000002e-06,-9.51396e-07,24,17.1471,0.8764,-33.497986,-1.217801,-1.217801,,39.3502,0.0945,0.0945,-0.073,-0.77,-0.242,-0.16399999999999998,0
17186,17186,1,120,82N,0.07849,1e-05,0.07944,1e-05,10.769,0.057,51.6932,37.4304,36.178,54353.812000000005,0.18899999999999997,0.6485,0.1502,0.1148,0.024229300000000002,18.9862950269,0.038357499999999996,0.000456554529177,1.66047e-05,9.33823e-05,-8.22376e-07,-3.02695e-07,36,58.0701,0.0113271,31.61272,-0.899625,-0.899625,,38.0484,0.0604,0.0604,0.265,4.381,0.3,0.193,0
17208,17208,1,120,82N,0.13864,1e-05,0.14,1e-05,8.77,0.202,37.4283,37.4242,18.3721,54342.062000000005,0.031,0.8592,0.228,-0.0692201,0.029438599999999995,19.688909736099998,0.0388009,0.000239014009092,8.528810000000001e-06,0.00108394,-2.23872e-07,-2.03836e-07,35,21.3309,0.975,1.491484,1.102998,1.102998,,39.351,0.0667,0.0667,0.25,3.7430000000000003,0.584,0.021,0
17223,17223,1,120,82N,0.23381,1e-05,0.235,1e-05,-9.0,-9.0,21.2629,20.0763,12.4293,54347.117,0.259,0.9953,0.3808,-0.0706285,0.039764999999999995,20.5541767914,0.042088099999999996,0.00010772385397,4.1230900000000005e-06,-0.00161109,-3.9715800000000004e-07,-9.98736e-08,28,24.3696,0.7105,26.36125,-0.01949,-0.01949,,40.2397,0.1267,0.1267,-0.109,-0.86,1.196,-0.099,0
17253,17253,1,120,82S,0.15689,1e-05,0.15825999999999998,1e-05,10.968,0.066,24.6502,24.0974,12.5729,54341.543,1.375,-0.152575,0.4219,-0.134229,0.0694619,19.6519144184,0.1327,0.000247303376934,3.1140100000000004e-05,0.00646175,-4.28215e-06,-1.8486900000000003e-06,17,9.5115,0.9228,2.994155,0.9980559999999999,0.9980559999999999,,39.3738,0.1337,0.1337,-0.018000000000000002,-0.138,-0.127,-0.141,0
17258,17258,1,120,82S,0.08806,1e-05,0.08896,1e-05,9.555,0.046,67.8514,40.1991,31.9158,54342.655999999995,0.6759999999999999,0.2828,0.2081,0.025998400000000005,0.0342735,18.546435113599998,0.0648361,0.0006845778550569999,4.2298199999999994e-05,1.92721e-05,-1.00288e-06,-1.21307e-06,24,25.2831,0.4466,35.738518,1.0256370000000001,1.0256370000000001,,37.8326,0.0717,0.0717,-0.21100000000000002,-2.946,0.597,-0.045,0
17280,17280,1,120,82S,0.13045,1e-05,0.13097999999999999,1e-05,10.934,0.048,30.9976,30.997,15.2354,54343.82,0.9890000000000001,-0.836076,0.2939,-0.20623000000000002,0.05352080000000001,19.3289652978,0.1085,0.000332963204516,3.33703e-05,0.00448097,-3.04718e-06,-1.53546e-06,32,45.1884,0.061109800000000006,55.79180899999999,0.102392,0.102392,,39.1784,0.0944,0.0944,0.23399999999999999,2.4819999999999998,-1.0490000000000002,-0.121,0
17332,17332,1,120,82N,0.18203,1e-05,0.18284,1e-05,10.604,0.114,24.1008,23.5725,15.0289,54358.098,0.253,-0.21041999999999997,0.2756,0.0325506,0.0345718,20.436848755499998,0.0549275,0.000120021355177,6.400509999999999e-06,0.000791166,-6.02643e-07,-1.50102e-07,46,37.5333,0.8086,43.773346000000004,-0.1475,-0.1475,,39.6337,0.0935,0.0935,-0.105,-1.1179999999999999,-0.046,0.006,0
17340,17340,1,120,82N,0.25625,1e-05,0.25716999999999995,1e-05,11.443,0.105,15.9186,15.2356,10.7964,54356.426,0.40399999999999997,-0.0384,0.4476,-0.00579928,0.044032800000000004,21.089893966600002,0.051813,6.57741523945e-05,3.3494300000000005e-06,0.00221456,-8.43236e-07,-8.237589999999999e-08,38,15.4329,0.9996,41.212013,0.364743,0.364743,,40.4296,0.1384,0.1384,-0.141,-1.02,0.222,-0.038,0
17435,17435,1,120,82N,0.21674000000000002,1e-05,0.218,1e-05,8.818,0.182,29.3247,22.5865,15.9194,54359.367,0.304,0.9183,0.2596,-0.110624,0.0347139,20.3832129316,0.040043300000000004,0.00012609444730399998,4.52087e-06,5.2553e-05,-4.42793e-07,-9.97739e-08,46,36.0946,0.8524,20.344627,-0.014877000000000001,-0.014877000000000001,,40.1819,0.1006,0.1006,0.017,0.171,0.898,-0.106,0
17605,17605,1,120,82S,0.14533,1e-05,0.14643,1e-05,10.839,0.049,30.1459,27.8248,15.9361,54352.605,0.883,0.799,0.4505,0.0109964,0.0403347,19.7939995608,0.0674077,0.00021697868401700002,1.3937799999999999e-05,-0.00043242,-2.63063e-07,-4.3732100000000003e-07,24,30.317,0.1745,-50.797302,0.098361,0.098361,,39.1989,0.1079,0.1079,-0.009000000000000001,-0.081,0.825,0.009000000000000001,0
17629,17629,1,120,82S,0.13639,1e-05,0.13741,1e-05,11.199,0.056,40.198,38.7624,23.0743,54370.41,0.115,-0.341331,0.1484,0.060881700000000004,0.026622700000000003,19.8062330521,0.0369255,0.000214535235059,7.5516100000000005e-06,0.000654312,-4.44603e-07,-1.54072e-07,61,85.2153,0.0220172,30.636371999999998,-1.089237,-1.089237,,38.8969,0.0627,0.0627,-0.16,-2.556,-0.20600000000000002,0.006,0
17745,17745,1,120,82S,0.06252335757017136,1e-05,0.0634,1e-05,8.898,0.029,135.7122,60.3157,31.0132,54372.57,0.155,1.0781,0.1207,-0.047589599999999996,0.0252012,17.5904024027,0.0374323,0.0016513334995,5.7114600000000004e-05,0.00034764400000000003,-2.7727299999999997e-06,-1.04561e-06,36,18.5939,0.9927,2.960156,-0.339279,-0.339279,,37.2161,0.0612,0.0612,-0.054000000000000006,-0.877,1.119,-0.066,0
17801,17801,1,120,82N,0.20515,1e-05,0.2064,1e-05,11.4,0.086,12.5823,9.3861,6.9454,54365.723,0.34700000000000003,-0.659119,0.5001,-0.0224167,0.0548475,20.9345253792,0.079863,7.58936019695e-05,5.92471e-06,0.0108875,-2.02306e-06,-2.34198e-07,44,42.7565,0.5249,-43.906859999999995,-0.8980549999999999,-0.8980549999999999,,40.2389,0.1374,0.1374,0.207,1.5090000000000001,-0.9890000000000001,0.026000000000000002,0
18091,18091,1,120,82S,0.36976,1e-05,0.37114,1e-05,10.972,0.086,8.8683,8.4032,4.9126,54372.199,0.627,-0.590098,0.6903,-0.195509,0.0609366,21.5347053068,0.0839623,4.3663840163e-05,3.24328e-06,0.0158212,-1.75043e-06,-6.370949999999999e-08,75,57.6983,0.931,23.367501999999998,0.524602,0.524602,,41.3853,0.2004,0.2004,-0.107,-0.532,-0.426,-0.21600000000000003,0
18375,18375,1,120,82N,0.10926,1e-05,0.11051,1e-05,10.384,0.082,67.853,63.8603,40.1977,54381.852,0.239,1.0039,0.125,0.05908480000000001,0.021291,19.0440369652,0.028241000000000002,0.0004328906925290001,1.14227e-05,-6.0310100000000004e-05,-1.24901e-08,-1.9243500000000002e-07,55,126.9095,1.30336e-07,11.516403,-0.010461,-0.010461,,38.3286,0.0505,0.0505,-0.21899999999999997,-4.331,1.21,-0.021,64
18415,18415,1,120,82N,0.1294,1e-05,0.13077,1e-05,10.989,0.077,38.7635,31.9183,21.6881,54381.441,0.244,-1.6325100000000001,0.1737,-0.09014839999999999,0.028969599999999998,19.5706882649,0.0523044,0.000266509395124,1.28951e-05,0.00039092699999999995,-2.7612100000000004e-07,-2.68753e-07,47,28.8205,0.9872,-22.521729,1.05851,1.05851,,38.9488,0.0679,0.0679,0.008,0.124,-1.639,-0.08800000000000001,0
18463,18463,1,120,82S,0.26687,1e-05,0.26821999999999996,1e-05,10.244,0.096,15.9312,13.701,10.1694,54376.527,0.441,0.9836,0.4218,-0.0443858,0.045574300000000005,21.020904532,0.05260990000000001,7.00876278113e-05,3.38712e-06,0.00307434,-8.9065e-07,-8.24335e-08,45,28.209,0.9763,17.565889000000002,0.47195299999999996,0.47195299999999996,,40.6234,0.1396,0.1396,-0.052000000000000005,-0.37,1.063,-0.057,0
18485,18485,1,120,82S,0.27821999999999997,1e-05,0.279,1e-05,10.908,0.084,15.6904,15.0349,8.8881,54388.988,0.466,1.3369,0.4209,-0.08945560000000001,0.040712599999999995,20.8951397123,0.0532299,7.86919035307e-05,3.5726199999999996e-06,0.00252767,-6.56011e-07,-8.167249999999999e-08,60,58.677,0.5242,47.959042,-0.692546,-0.692546,,40.6868,0.1232,0.1232,-0.086,-0.6990000000000001,1.4869999999999999,-0.111,0
18604,18604,1,120,82N+82S,0.17482999999999999,1e-05,0.17626,1e-05,11.05,0.073,25.8191,20.8517,18.3656,54387.390999999996,0.215,-2.1090400000000002,0.224,-0.0469664,0.0268827,20.6497454126,0.0460197,9.86544863181e-05,4.30636e-06,0.000544283,-1.7728300000000001e-07,-7.57815e-08,100,76.4576,0.9615,-19.079193,0.42130500000000004,0.42130500000000004,,39.8272,0.0713,0.0713,0.177,2.4859999999999998,-2.362,-0.001,0
18612,18612,1,120,82S,0.11364,1e-05,0.11489,1e-05,11.123,0.092,63.8602,54.2773,33.9129,54383.710999999996,0.17300000000000001,-0.739865,0.1334,0.0640535,0.022588999999999998,19.4238603993,0.031038099999999996,0.00030511404586299997,8.992480000000001e-06,9.25815e-05,-1.2734999999999999e-07,-1.5718299999999999e-07,52,83.6378,0.00461246,12.287878,0.596875,0.596875,,38.4489,0.0534,0.0534,-0.18899999999999997,-3.5410000000000004,-0.564,-0.003,64
18650,18650,1,120,82S,0.11242,1e-05,0.11370999999999999,1e-05,8.906,0.076,57.1367,47.1966,29.3251,54387.863,0.131,0.8883,0.1189,-0.0412213,0.0252584,19.1398682044,0.056916999999999995,0.000396331735584,2.11269e-05,0.00025006400000000004,-2.20712e-07,-4.08714e-07,46,46.4466,0.4539,-31.552795,0.014998,0.014998,,38.7192,0.0526,0.0526,0.106,2.023,0.82,-0.01,0
18740,18740,1,120,82N+82S,0.15317,1e-05,0.15441,1e-05,10.663,0.086,47.1913,32.8844,22.5923,54391.77,0.11,-0.03667430000000001,0.1283,0.031539199999999996,0.022881099999999998,19.9227193,0.030682599999999997,0.000192707650739,5.60565e-06,0.000362065,-1.5933400000000002e-07,-9.65211e-08,78,85.4392,0.2641,16.85519,1.043676,1.043676,,39.147,0.054,0.054,-0.187,-3.4560000000000004,0.09699999999999999,-0.035,0
18768,18768,1,120,82N,0.19671,1e-05,0.198,1e-05,9.778,0.22,23.0704,16.4102,10.9098,54379.015999999996,0.38299999999999995,-0.412314,0.3002,-0.0282961,0.0375186,20.7414185531,0.0483462,9.06675796222e-05,4.1844900000000005e-06,0.00317321,-7.032349999999999e-07,-1.07609e-07,52,45.8347,0.7137,17.216658,1.197767,1.197767,,40.0985,0.0971,0.0971,0.168,1.729,-0.61,0.018000000000000002,0
18787,18787,1,120,82N,0.18914,1e-05,0.19022999999999998,1e-05,11.072,0.117,20.8424,16.663,11.1309,54387.25,0.46,0.1699,0.45,0.041887,0.0324476,20.9596924499,0.03904319999999999,7.41499628235e-05,2.7904900000000004e-06,0.00291663,-4.87256e-07,-6.326850000000001e-08,57,25.3132,0.9999,29.729615999999996,-1.027219,-1.027219,,40.1808,0.0974,0.0974,0.34700000000000003,3.5639999999999996,-0.795,0.11199999999999999,0
18807,18807,1,120,82N,0.17625,1e-05,0.177,1e-05,10.998,0.075,30.9972,23.0732,14.0523,54390.27,0.23800000000000002,0.4786,0.2512,-0.0115375,0.029320699999999998,20.3348489582,0.0528148,0.00013184254994600002,6.62448e-06,0.00133562,-3.75471e-07,-1.35927e-07,49,21.1495,0.9998,46.640862,0.7932020000000001,0.7932020000000001,,39.7648,0.0724,0.0724,0.105,1.445,0.325,0.015,0
19008,19008,1,120,82S,0.21756999999999999,1e-05,0.219,1e-05,10.401,0.071,13.2013,12.8777,9.3873,54392.664000000004,0.353,1.0796,0.3958,0.0800622,0.033951300000000004,20.8242591985,0.0605945,8.40013575612e-05,4.86401e-06,0.00311564,-8.37598e-07,-1.03289e-07,38,38.8747,0.4301,-28.036742999999998,-1.070016,-1.070016,,40.0544,0.1007,0.1007,-0.122,-1.206,1.359,0.057999999999999996,0
19101,19101,1,120,82S,0.18563,1e-05,0.187,1e-05,-9.0,-9.0,24.1054,18.3785,12.0211,54395.195,0.177,-0.17466800000000002,0.2196,0.0457998,0.0308974,20.535994146,0.0384471,0.000109545889105,4.0839800000000005e-06,0.0016119,-4.1611899999999997e-07,-9.24211e-08,44,41.3012,0.588,7.972666,0.13823,0.13823,,39.6968,0.0764,0.0764,-0.096,-1.254,-0.077,0.016,0
19174,19174,1,120,82S,0.16355999999999998,1e-05,0.1647,1e-05,11.02,0.054,26.4645,17.781,10.8265,54394.879,0.196,-0.748825,0.2181,0.0524731,0.0313249,20.2751340461,0.040602099999999995,0.00013930379309200002,5.473530000000001e-06,0.00104852,-4.05002e-07,-1.20928e-07,56,81.9473,0.013487,25.659716,1.030276,1.030276,,39.3348,0.0794,0.0794,-0.153,-1.923,-0.589,0.005,0
19207,19207,1,120,82N,0.25721,1e-05,0.2587,1e-05,10.626,0.066,12.8669,10.9076,8.8935,54382.84,0.821,0.5034,0.5948,0.00265401,0.052924,21.2259563614,0.0714591,5.80247323816e-05,4.04333e-06,0.00174179,-6.72282e-07,-1.25526e-07,44,40.5191,0.6216,-26.536102000000003,-0.9203629999999999,-0.9203629999999999,,40.6154,0.1644,0.1644,0.03,0.182,0.44299999999999995,0.009000000000000001,0
19543,19543,1,120,82N,0.12164000000000001,1e-05,0.123,1e-05,8.801,0.101,47.1884,38.7638,25.2217,54401.004,0.122,-0.829024,0.1403,-0.0201696,0.0241717,19.6763585154,0.0348638,0.000241801582443,7.89451e-06,0.0006323909999999999,-2.75404e-07,-1.45567e-07,45,45.5072,0.4508,-2.091705,0.279724,0.279724,,38.95,0.0548,0.0548,0.154,2.802,-0.932,0.034,0
19604,19604,1,120,82N,0.29448,1e-05,0.296,1e-05,10.684,0.206,7.792,6.1608,5.0341,54396.324,0.802,1.2681,0.9865,0.1709,0.0712747,22.2227957086,0.08880210000000001,2.31677819482e-05,2.15329e-06,0.021519099999999996,-1.61394e-06,-7.63933e-08,51,37.1458,0.9268,5.324408,1.074458,1.074458,,41.1977,0.2416,0.2416,0.27699999999999997,1.147,0.5820000000000001,0.214,0
19616,19616,1,120,82S,0.16455,1e-05,0.16548,1e-05,11.04,0.043,40.197,33.9088,22.1236,54403.539000000004,0.14,0.1437,0.1955,-0.0238231,0.0260683,19.9738324595,0.035261900000000006,0.00018385670801199998,6.10134e-06,0.00142588,-5.042139999999999e-07,-1.23551e-07,46,47.3754,0.4163,37.100975,0.184581,0.184581,,39.3949,0.0604,0.0604,-0.10400000000000001,-1.719,0.256,-0.057999999999999996,0
19658,19658,1,120,82S,0.19862,1e-05,0.2,1e-05,8.996,0.182,25.2231,23.5681,13.1775,54401.816,0.19,0.00561978,0.263,-0.0864755,0.035056,20.4210004437,0.0411865,0.00012178211327900001,4.648540000000001e-06,0.00258618,-6.7709e-07,-1.20246e-07,29,15.5427,0.9803,8.903108,-0.23274699999999998,-0.23274699999999998,,40.0171,0.0876,0.0876,0.062,0.7070000000000001,-0.055,-0.068,0
19702,19702,1,120,82N,0.26821,1e-05,0.269,1e-05,9.896,0.124,11.4783,9.0304,5.5683,54397.223,0.39799999999999996,-1.08559,0.4789,-0.07523669999999999,0.053049599999999995,21.3403740213,0.07259249999999999,5.22221272737e-05,3.67291e-06,0.00545069,-7.47363e-07,-1.0396900000000001e-07,36,19.4335,0.989,47.754704,0.35670999999999997,0.35670999999999997,,40.7488,0.1536,0.1536,0.067,0.433,-1.171,-0.059000000000000004,0
19757,19757,1,120,82N,0.40128,1e-05,0.403,1e-05,10.395,0.116,8.2799,6.6223,5.8381,54400.492,0.873,0.257,0.9364,-0.104272,0.0636611,21.7566728854,0.07933480000000001,3.55907290343e-05,2.7796499999999997e-06,0.0308214,-1.98803e-06,-7.22708e-08,43,31.247,0.9086,-10.519012,1.2227540000000001,1.2227540000000001,,41.4431,0.1997,0.1997,-0.259,-1.2990000000000002,0.831,-0.14400000000000002,0
19940,19940,1,120,82S,0.14581,1e-05,0.147,1e-05,-9.0,-9.0,51.6915,43.4175,25.2247,54407.77,0.17,1.0287,0.2092,-0.00825165,0.025213,19.512246424100002,0.0505346,0.000281254757708,1.3293800000000001e-05,0.0009058769999999999,-3.319e-07,-2.4766200000000004e-07,34,49.1102,0.0451976,-44.606506,-0.268549,-0.268549,,39.009,0.057,0.057,-0.20800000000000002,-3.648,1.325,-0.065,0
19968,19968,1,120,82S,0.05566051602363586,1e-05,0.05594,1e-05,10.492,0.064,135.7139,83.5158,35.0177,54412.684,0.102,-1.8809,0.1706,-0.0316155,0.0230424,17.7379413116,0.0291959,0.001441572262,3.91223e-05,0.000160674,-1.14723e-06,-6.39933e-07,20,15.0607,0.7729,24.348692,-0.312093,-0.312093,,36.8998,0.0605,0.0605,-0.087,-1.433,-1.774,-0.059000000000000004,0
19992,19992,1,120,82S,0.22451999999999997,1e-05,0.226,1e-05,10.628,54.33,17.4739,14.8297,8.6086,54404.629,0.45799999999999996,0.2757,0.5441,-0.0831561,0.047454,20.8576159872,0.0593053,8.14654053315e-05,4.51964e-06,0.010450200000000002,-1.6390799999999998e-06,-1.46153e-07,19,13.3991,0.8175,-2.8959349999999997,-1.185095,-1.185095,,40.4811,0.1267,0.1267,0.228,1.8019999999999998,-0.162,-0.033,0
20040,20040,1,120,82N,0.28655,1e-05,0.28805,1e-05,10.257,0.138,18.0528,14.2402,8.5474,54410.965,0.5529999999999999,1.143,0.7336,-0.11416,0.0452786,20.8862268581,0.05700369999999999,7.93432634036e-05,3.88034e-06,0.00842434,-1.5100899999999999e-06,-8.88618e-08,38,20.1988,0.9921,-31.120575,0.8149890000000001,0.8149890000000001,,40.7273,0.1549,0.1549,-0.125,-0.809,1.511,-0.135,0
20048,20048,1,120,82N,0.18388,1e-05,0.18532,1e-05,10.86,0.09,20.8488,14.4373,11.2639,54410.23,0.37,-0.676411,0.5183,0.011026000000000001,0.038667400000000005,20.6559459776,0.056559000000000005,9.80848070069e-05,5.37379e-06,0.00518926,-1.10385e-06,-1.30578e-07,35,24.074,0.9356,-20.691956,0.73627,0.73627,,39.8543,0.1146,0.1146,0.084,0.7290000000000001,-0.888,0.026000000000000002,0
20064,20064,1,120,82N,0.10350999999999999,1e-05,0.10484,1e-05,11.381,0.06,72.3754,63.8604,41.7459,54413.121,0.048,0.8202,0.149,0.057467,0.0221498,18.9885499448,0.0321327,0.00045559390489599994,1.37133e-05,0.000570062,-5.207500000000001e-07,-2.3270700000000002e-07,29,54.8893,0.00255241,-1.413879,-0.917725,-0.917725,,38.2524,0.0513,0.0513,-0.172,-3.361,0.9890000000000001,-0.001,64
20106,20106,1,120,82N,0.33136,1e-05,0.333,1e-05,10.277,0.198,7.8019,7.6243,5.4301,54404.085999999996,0.8220000000000001,-1.05082,0.7421,-0.118854,0.06967910000000001,21.781856064,0.080541,3.47729047197e-05,2.70697e-06,0.014773699999999999,-1.2991e-06,-5.73839e-08,36,22.6429,0.9694,-13.445862,0.328836,0.328836,,41.3304,0.2281,0.2281,0.114,0.498,-1.206,-0.095,0
20144,20144,1,120,82S,0.21865,1e-05,0.22,1e-05,9.641,0.11,27.8122,21.2598,13.0347,54415.934,0.514,0.1738,0.5685,-0.0992432,0.034201999999999996,20.4745165791,0.0417071,0.000115929161712,4.4439800000000004e-06,0.00478655,-8.56637e-07,-1.0308400000000001e-07,20,9.1469,0.9811,-37.568176,0.44456599999999996,0.44456599999999996,,40.1337,0.1068,0.1068,-0.053,-0.5,0.358,-0.109,0
20345,20345,1,120,82N,0.26356999999999997,1e-05,0.265,1e-05,-9.0,-9.0,23.5639,16.1609,11.6102,54418.227,0.534,-1.62307,0.5303,-0.11265499999999999,0.042819199999999995,20.97264955,0.040063699999999994,7.327269898800001e-05,2.70587e-06,0.00397354,-4.28372e-07,-5.561430000000001e-08,21,13.6646,0.8836,10.701668,0.379621,0.379621,,40.4218,0.134,0.134,-0.223,-1.666,-1.206,-0.166,0
20430,20430,1,120,82S,0.16284,1e-05,0.164,1e-05,-9.0,-9.0,25.2209,20.848,12.7281,54415.223,0.37799999999999995,-1.18907,0.5142,0.0200162,0.0128197,20.5070003467,0.0465616,0.00011251680818500001,5.03112e-06,0.000523351,-2.48674e-07,-2.1003e-08,27,14.6468,0.9741,-47.583252,0.468558,0.468558,,39.6056,0.0899,0.0899,0.128,1.4269999999999998,-1.7830000000000001,0.024,0
20575,20575,1,120,82S,0.19735,1e-05,0.1987,1e-05,11.324,0.065,26.4621,18.3768,16.677,54416.316,0.436,0.1494,0.4929,0.0407528,0.0354301,20.3954424481,0.048946699999999996,0.000124686838193,5.93011e-06,0.00579781,-9.72682e-07,-1.5041299999999999e-07,22,98.4395,1.2071e-11,-34.734375,0.142523,0.142523,,39.6172,0.0933,0.0933,-0.32299999999999995,-3.464,1.0590000000000002,-0.025,64
20625,20625,1,120,82N,0.10683,1e-05,0.10812999999999999,1e-05,10.681,0.048,60.3115,45.2275,33.9129,54423.59,0.17800000000000002,-0.10559400000000001,0.2068,0.000343515,0.0235963,19.2118745937,0.0324273,0.000370880590252,1.1229300000000001e-05,0.00137476,-6.02856e-07,-2.0668e-07,19,14.9761,0.7241,5.683287,-0.479075,-0.479075,,38.5232,0.0531,0.0531,0.027999999999999997,0.523,-0.138,0.009000000000000001,0
20764,20764,1,120,82N,0.16477,1e-05,0.1659,1e-05,11.011,0.075,27.1312,20.4682,15.2558,54421.52,0.059000000000000004,-1.56318,0.08362289999999999,-0.10815999999999999,0.2423,19.9738100011,0.06908589999999999,0.00018385757682200002,1.1811900000000001e-05,0.00152931,-1.28085e-07,-1.00661e-07,27,26.9759,0.4651,26.120673999999998,0.22968400000000003,0.22968400000000003,,39.4174,0.7513,0.7513,-0.087,-0.11599999999999999,-1.564,-0.13699999999999998,0
21034,21034,1,120,82N,0.1075,1e-05,0.10855,1e-05,10.63,0.041,54.2795,43.4204,28.5553,54426.078,0.281,0.057975,0.2804,0.0362212,0.0238078,19.3266599441,0.0316917,0.00033366882199299994,9.93288e-06,0.00151737,-2.69342e-07,-1.75193e-07,16,13.8859,0.6072,28.141306,1.2439719999999999,1.2439719999999999,,38.5497,0.0585,0.0585,0.045,0.772,-0.034,0.049,0
21510,21510,1,120,82N,0.14823,1e-05,0.14957,1e-05,10.642,0.056,37.4272,24.1139,15.9425,54429.460999999996,0.306,-0.808146,0.3246,-0.152357,0.0276078,19.425667139,0.036275199999999994,0.00030461429099699997,9.950789999999999e-06,0.00228897,-5.474620000000001e-07,-1.59829e-07,17,19.9545,0.3354,7.352727000000001,0.831368,0.831368,,39.112,0.0753,0.0753,-0.146,-1.9380000000000002,-0.5589999999999999,-0.191,0
21861,21861,1,120,82N,0.18589,1e-05,0.18734,1e-05,9.521,0.133,17.2184,15.7153,11.6402,54432.875,0.669,0.1869,0.67,-0.0362796,0.052000199999999996,20.1992013174,0.0576823,0.000149386104831,8.18796e-06,0.015307299999999998,-2.17035e-06,-2.61231e-07,11,8.7713,0.7223,-10.141327,-0.901733,-0.901733,,39.665,0.133,0.133,-0.132,-0.991,0.42100000000000004,-0.069,0
22075,22075,1,120,82N,0.12899000000000002,1e-05,0.13003,1e-05,11.172,0.067,40.2016,28.5603,17.7755,54425.945,0.31,-1.6798099999999998,0.3389,-0.029115600000000002,0.0291079,19.6590514154,0.036183099999999996,0.00024569420755300004,8.3486e-06,0.00276834,9.46575e-08,-1.42046e-07,15,16.2144,0.4381,29.963048999999998,1.216387,1.216387,,38.8413,0.0731,0.0731,-0.086,-1.173,-1.565,-0.055,0
